resp_ind,industry,product_id,channel,reason_id
0,Community Work (Medical),OCHC30408,SEO,3
0,Community Work (Medical),OCHC30212,SKLM,3
0,Community Work,OCHC50612,DIRECT,3
0,Counselling,DOCO,SKNV,3
0,Property,KVICLP,DIRECT,3
0,Construction,OCPP50911,SEO,3
1,Admin,BA-BUSBAD3,DIRECT,3
0,IT,OBSB51413,SEO,3
0,Logistics,S461S,NON-CORE,3
0,Education,OCHC30113,SEO,3
0,Community (Medical),OHLT31812,DSPP,3
0,IT,CERPAP,SEO,3
0,Community Work (Medical),OCHC30408,SEO,3
0,Work Health Safety (Property),OBSB41412,SKLM,3
0,Not assigned,#,DIRECT,3
0,PR,062179D,DIRECT,3
1,Admin,SLBSB50415,SKLM,3
0,Education,BA-EDUPRI,SEO,3
0,Marketing,OBSB60507,SKLM,3
0,Finance,CERTIVCM,SKLM,3
0,Community (Medical),OHLT52012,SEMG,3
0,Education,OCHC30113,SEO,3
0,Education,OCHC30113,SEO,3
0,Community (Medical),OBSB30415-OBSB31115,SEO,3
0,Construction,OCPP50911,SKLM,3
0,Property,KVICLP,SEO,3
0,Community Work,OCHC40413,SEO,3
0,Property,OCPP50307,SEMG,3
0,Business and Accounting,OBSB40407,DSPP,3
1,IT,CEH,SEMG,3
0,IT,SQL08BI,SKLM,3
0,Education,GD-TEAPRI2,DIRECT,3
0,Business and Accounting,SLBSB51915,SEO,3
0,Business (Property),OAHC31410,SEO,3
0,Counselling,DOCO,DIRECT,3
0,Not assigned,#,SKNV,3
0,Community Work (Medical),OCHC30312,SEMG,3
0,Not assigned,#,SEMG,3
0,Community Work (Medical),OCHC30212,DIRECT,3
1,IT,CEH,SEO,3
0,Counselling,DOCO,SEO,3
0,Community (Medical),OBSB30415-OBSB31115,SKLM,3
0,IT,CCNA,SKLM,3
0,Business and Accounting,OFNS40211,SEO,3
0,Business (Property),OAHC30110,EDM,3
0,Community Work (Medical),OCHC30212,SEMG,3
0,Law (Community),BA-SSCCRI,SEMB,3
0,Education,GD-TEAPRI2,SKLM,3
0,Community Work (Medical),OCHC30212,DSPP,3
0,Counselling,DOCO,SEMG,3
0,Admin,SLBSB50415,SKLM,3
0,IT,CERPSCM,SK_OTHER,3
0,Community Work,OCHC50412,EDM,3
0,Education (Strategic TESOL),TAC,SKLM,3
0,Business (Property),OAHC50110,DIRECT,3
0,Education,BA-EDUPRI,SEO,3
0,Education,BA-EDUEC2,SEMG,3
0,Community Work,OCHC40708,SEMG,3
0,Admin,OBSB40515,SKNV,3
0,Work Health Safety (Property),OBSB41412,EDM,3
0,Not assigned,#,SEO,3
0,Community Work (Medical),OCHC30408,DIRECT,3
0,Education (Strategic TESOL),TPC,DIRECT,3
0,Community (Medical),OBSB30415-OBSB31115,SEMG,3
0,IT,TFIN5E,SKLM,3
0,Events & Hospitality (Strategic TESOL),OSIT50112,SEMG,3
0,Education,MA-TEAPRI2,SEMG,3
0,Fitness,DSDFT,SEO,3
0,Law (Community),BA-SSCCRI,DIRECT,3
0,Design,DGDFT,SK_OTHER,3
0,Community Work,OCHC40413,SKLM,3
0,Business and Accounting,OHLT32512,SKNV,3
0,Business and Accounting,BA-BUSMGT4,SKNV,3
0,Not assigned,#,NON-CORE,3
0,Counselling,DCODEFTU,DSPP,3
0,Business and Accounting,MA-BUSADM3,SK_OTHER,3
0,IT,TBW4E,SKLM,3
0,Not assigned,#,SKLM,3
0,Counselling,DOCO,DIRECT,3
0,Business and Accounting,OFNS60215,SEO,3
0,Construction,OCPC40110,SEMG,3
0,Admin,OBSB50415,SKLM,3
0,Business and Accounting,OFNS60215,SEO,3
0,Education,BA-EDUPRI,SEMG,3
0,Education,OCHC50113,SEMG,3
0,Not assigned,#,SKLM,3
0,Counselling,DOCO,SKLM,3
0,TESOL,M348S,SEMG,3
0,Construction,OCPC50210,SEMG,3
0,Admin,OBSB40515,SEMG,3
0,Counselling,BA-SSPSY6,SEMG,3
0,Not assigned,#,SEO,3
0,IT,FCERTITCAT,SEMG,3
1,Education,BA-EDUPRI,DIRECT,3
0,Counselling,BA-SSPSY6,DSPP,3
0,Education,BA-EDUEC2,SEO,3
0,Education,MA-TEAPRI2,DSPP,3
0,Work Health Safety (Property),OBSB51312,SEMG,3
0,IT,TFIN5E,SEO,3
0,Community Work (Medical),OCHC30408,SEMG,3
0,Events+Hospitality,WB11ADBTM01FNSU,DIRECT,3
0,IT,CERPAP,DIRECT,3
0,Business (Property),OAHC50610,NON-CORE,3
0,HR,OBSB50615,SKNV,3
0,Admin,OBSB31015,SKLM,3
0,Community Work,DADET1FH,SEMG,3
0,Education,OCHC30113,SEO,3
0,Property,#,SEMG,3
0,Community Work (Medical),OCHC30312,DIRECT,3
0,Community Work,OCHC50612,SEO,3
0,Education (Strategic HR),OTAE40110,SEO,3
0,Construction,OCPC50210,DSPP,3
0,IT,CEH,SEO,3
0,Education,OCHC30113,SKNV,3
0,Not assigned,#,SEO,3
0,Education,OCHC50113,DIRECT,3
0,Community Work (Medical),OCHC30212,DIRECT,3
0,HR,OBSB51915-DP-OBSB50615-DP,SKLM,3
0,Education (Strategic HR),OTAE40110,SKLM,3
0,Business (Property),OAHC51110,DIRECT,3
0,Community Work (Medical),OCHC30212,SKNV,3
0,Events & Hospitality (Strategic TESOL),OSIT50112,SKNV,3
0,Business and Accounting,OFNS40211,SEO,3
0,Community Work,OCHC50412,DSPP,3
0,Counselling,DOCO,SEO,3
0,Education,BA-EDUPRI,SEO,3
0,Community (Medical),OHLT52012,SEMG,3
0,Business and Accounting,OBSB40407,SEO,3
0,Community Work,OCHC50612,SKLM,3
0,Counselling,BCOUNS,SKNV,3
0,Community Work,OCHC40512,SEO,3
0,TESOL,M348S,DIRECT,3
0,Property,OCPP50307,SEO,3
0,Community Work,OCHC50612,SKLM,3
0,Events+Hospitality,OSIT30713,SEO,3
0,Business and Accounting,OFNS40211,DIRECT,3
0,Not assigned,#,SKLM,3
0,Education (Strategic TESOL),TAC,DIRECT,3
0,Marketing,OBSB60507,SKLM,3
0,Counselling,MACAPPTFH11,SEO,3
0,Community Work,OCHC50612,DSPP,3
0,Business and Accounting,OFNS30311,SEMG,3
1,Work Health Safety (Property),OBSB41412,SEO,3
0,Education,GD-TEAPRI2,DIRECT,3
0,IT,CERPSCM,SKNV,3
0,Education,OCHC30113,SEO,3
0,Logistics,S461S,SKLM,3
0,Education (Strategic HR),OTAE40110,SEO,3
0,Counselling,BACDEFT1FH,SEO,3
0,Education (Strategic TESOL),TAD,YAHO,3
0,Counselling,DOCO,SEMG,3
0,Property,OCPP50307,SEMG,3
0,Counselling,OCHC50612,SEO,3
0,Community (Medical),OHLT31812,SKNV,3
0,Construction,OCPC50210,SKLM,3
0,Finance,DFSFP4-1,JOBSEEKER EMAIL,3
0,Construction,OCPC50210,SEMG,3
0,Arts,JDGD,SEMG,3
0,IT,ELEVITPKG,DIRECT,3
0,Business and Accounting,SLBSB51915,SEO,3
0,Business and Accounting,OBSB40407,SEO,3
0,Natural Health,DBTRFTBN,SEMG,3
0,Education (Strategic TESOL),TC4,SEMG,3
0,Community Work,OCHC40708,SEO,3
0,Work Health Safety (Property),OBSB51312,NON-CORE,3
0,Not assigned,#,SKNV,3
0,Not assigned,#,DIRECT,3
0,Construction,OCPC40110,SEMG,3
0,Property,KVICLP,SEMG,3
0,Education (Strategic TESOL),TAC,SEO,3
0,Counselling,DOCO,EDM,3
0,Community Work (Medical),OCHC30408,SKLM,3
0,Construction,#,SEMG,3
0,Property,KWALPRB,EDM,3
0,Business (Strategic HR),CERTIVFMB,SKLM,3
0,Events+Hospitality,DEFTU,SKLM,3
1,Design,DIDDFT,SEMG,3
0,IT,CCDA,SEMG,3
0,Not assigned,#,SEMG,3
0,Education (Strategic TESOL),TPC,SEMG,3
0,Community Work,OCHC40708,EDM,3
0,Finance,CERTIVCM,DIRECT,3
0,Counselling,DOCO,SKNV,3
0,IT,CTNET14,SKLM,3
0,Arts (Arts team),OCUF50107,SEMG,3
0,Property,KQLDLP,SEO,3
0,Education,OCHC30113,SKLM,3
0,Not assigned,#,SKLM,3
0,Community Work,OCHC40413,NON-CORE,3
0,Marketing,OBSB51915-DP-OBSB51215-DP,SKNV,3
0,Community Work (Medical),OCHC30212,DSPP,2
0,Business and Accounting,OBSB20112,SKLM,2
0,Natural Health,C4MAFTBN,SEMG,2
0,IT,PMP,NON-CORE,2
0,Community Work,DOCSCM,SEMG,2
0,Work Health Safety (Property),OBSB41412,SEO,2
0,Education (Strategic HR),OTAE40110,SEO,2
0,Education,OCHC30213,SEMG,2
0,Education,OCHC30213,DIRECT,2
0,Business and Accounting,OFNS40611,SEO,2
0,Business (Property),OAHC50410,SEO,2
0,Events & Hospitality (Strategic TESOL),OSIT31312,SKLM,2
0,Business and Accounting,OFNS30311,SKNV,2
0,Business and Accounting,OFNS40611,SEO,2
0,Community (Medical),OHLT52012,SEO,2
0,Community Work (Medical),OCHC30212,SKLM,2
0,Education,OCHC30113,DSPP,2
0,Business and Accounting,BA-BUSACC5,EDM,2
0,IT,MCITPSA,SEO,2
0,Business (Property),OAHC50710,DSPP,2
1,Finance,CERTIVCM,SKLM,2
0,Admin,OBSB50415,SEMG,2
0,Construction,OCPC40110-OCPC40508,SKLM,2
0,Admin,OBSB31015,SKNV,2
0,Community Work,OCHC50612,SEO,2
0,Community Work,OCHC50612,SEO,2
0,Education (Strategic TESOL),TC4,DSPB,2
0,Business (Strategic HR),DFP1-4,YAHO,2
0,Design,DGDFT,SEO,2
0,TESOL,A300S,SKLM,2
0,IT,TSCM5E,SKLM,2
0,Law (Community),BA-SSCCRI,SEO,2
0,Property,OCPP30211,SEMG,2
1,Property,OCPP40307,SEMG,2
0,Work Health Safety (Property),OBSB41412,JOBSEEKER EMAIL,2
0,Education,GD-TEAPRI2,SEMG,2
0,HR,OBSB50615,SEO,2
0,Not assigned,#,NON-CORE,2
0,Design,DGDFT,SKLM,2
0,IT,OCPJSE7P,DIRECT,2
0,Work Health Safety (Property),OBSB41412,SEO,2
0,Counselling,DOCO,SEMG,2
0,Community (Medical),OHLT32912,SEMG,2
0,Work Health Safety (Property),OBSB41412,SKNV,2
0,IT,P2F10,DIRECT,2
0,Education,OCHC30113,DIRECT,2
0,Community Work,OCHC40512,SEO,2
0,Community Work (Medical),OCHC30212,SEO,2
0,Not assigned,#,SKLM,2
0,Community Work,OCHC50413,DIRECT,2
0,Education (Strategic HR),OTAE40110,SKLM,2
0,IT,TFIN5E,SEO,2
0,Construction,OCPC40110-OCPC40508,SKNV,2
0,Admin,OBSB20115,SEO,2
0,Admin,OBSB31015,SEMG,2
0,Community Work (Medical),OCHC30212,DIRECT,2
0,Community Work,OCHC40708,SEMG,2
0,Community (Medical),OBSB31115,SKNV,2
0,IT,SQL08BI,SEMG,2
0,Business and Accounting,OFNS40211,SKNV,2
0,Events & Hospitality (Strategic TESOL),OSIT31312,SEO,2
0,Events+Hospitality,OSIT30713,DIRECT,2
0,Finance,DFSFP4-1,SEO,2
0,HR,OBSB51915-DP-OBSB50615-DP,DIRECT,2
0,Design,DIPDMFTU,DIRECT,2
0,Admin,OBSB30415,SKNV,2
0,Admin,OBSB30415,SEMG,2
0,IT,CCNA,NON-CORE,2
0,Community Work (Medical),OCHC30212,DIRECT,2
0,Community (Medical),OHLT32912,SEO,2
0,IT,CCNA,DIRECT,2
0,Community Work (Medical),OCHC30408,DIRECT,2
0,Education,OCHC30213,SEMG,2
0,Education (Strategic TESOL),TC4,SEO,2
0,Business and Accounting,OFNS40211,DIRECT,2
0,Education,BA-EDUPRI,SEMG,2
0,HR,OBSB51915-DP-OBSB50615-DP,SEMG,2
0,Education,OCHC30213,SEO,2
0,Community (Medical),OBSB30415-OBSB31115,SKNV,2
0,Business and Accounting,OFNS50215,SEO,2
0,IT,S326S,DIRECT,2
0,Education,OCHC30213,SEMG,2
0,HR,OBSB51915-DP-OBSB50615-DP,SKLM,2
0,Education,OCHC30213,SEMG,2
0,IT,TFIN5E,SKLM,2
0,Business and Accounting,OFNS40211,SEO,2
0,Community (Medical),OHLT32912,SKLM,2
0,IT,TFIN5E,DIRECT,2
0,IT,CCNA,SEMG,2
0,Business and Accounting,BA-BUSMGT4,DIRECT,2
0,Business and Accounting,OSIR30212,DIRECT,2
1,Education,OCHC30113,SEO,2
0,Community Work,OCHC40412,SKLM,2
0,Community Work (Medical),OCHC30212,SKLM,2
0,Education (Strategic TESOL),#,SKLM,2
0,Community Work,OCHC50612,EDM,2
0,Business and Accounting,OBSB40407,SEO,2
0,IT,CTAPLUS12,DSPP,2
0,Business and Accounting,OFNS40211,SKNV,2
0,Community Work (Medical),OCHC30408,SEO,2
0,Counselling,DOCO,SEO,2
0,IT,OCAJSE7P,SKLM,2
0,IT,CERPAP,SEO,2
0,IT,MCSA2012,SEO,2
0,Construction,OCPP50911,DIRECT,2
0,Events+Hospitality,OSIT30713,SKLM,2
0,Education,OCHC30113,SEMG,2
0,Construction,OCPC50210,SEMB,2
0,Business and Accounting,OFNS40211,SEMG,2
0,Business and Accounting,OBSB40812,DIRECT,2
0,Business and Accounting,OFNS40611,SEO,2
0,Admin,BA-BUSBAD3,EDM,2
0,Admin,OBSB50415,SKNV,2
0,Construction,OCPC40110-OCPC40308,SEMG,2
0,Not assigned,#,SKLM,2
0,Not assigned,#,DIRECT,2
0,IT,MCP,SKNV,2
0,HR,OBSB51915-DP-OBSB50615-DP,DIRECT,2
0,Community Work (Medical),OCHC30408,SKLM,2
0,Business and Accounting,OSIR30212,SEO,2
0,Business (Property),OAHC30710,SEO,2
0,Community Work,OCHC40512,SEMG,2
0,Finance,DFSFP4-1,DIRECT,2
0,Property,OCPP50307,SEMG,2
0,IT,MCSDWSAPPH5,SKLM,2
0,Natural Health,BHSNPTU,DIRECT,2
0,IT,PMP,SEO,2
0,Business and Accounting,SLBSB50215,SEMG,2
0,Community Work,OCHC50612,NON-CORE,2
0,IT,SSGB,SEO,2
0,Admin,SLBSB50415,SKLM,2
0,IT,CCNA,SKLM,2
1,Natural Health,DBTRFTPY,SKLM,2
0,Business and Accounting,OFNS50215,SKNV,2
0,Not assigned,#,DIRECT,2
0,IT,CCNA,SEO,2
0,Education (Strategic TESOL),TPD,DIRECT,2
0,Law (Community),BA-SSCCRI,DSPP,2
0,Construction,OCPC50210,SEMG,2
0,Construction,OCPC50210,SEO,2
0,Finance,DFSFP4-1,SEO,2
0,HR,OBSB51915-DP-OBSB50615-DP,SKLM,2
0,Education (Strategic HR),OTAE40110,SEMG,2
0,Work Health Safety (Property),OBSB41412,DIRECT,2
0,Education,OCHC50113,SEMG,2
0,IT,TSCM5E,DIRECT,2
0,Natural Health,ADNMFT,EDM,2
0,Business and Accounting,OFNS40611,SEO,2
0,IT,TERP1E,SKLM,2
0,Business and Accounting,OFNS40211,DSPP,2
0,Construction,OCPC40110,DIRECT,2
0,IT,CERPAP,DIRECT,2
0,Education,OCHC30213,SEMG,2
0,Arts (Arts team),CUV50407,SKNV,2
0,IT,CERPAP,NON-CORE,2
0,Work Health Safety (Property),OBSB41412,SEO,2
0,Education,OCHC30213,SEMG,2
0,Education,OCHC30213,SEMG,2
0,Business and Accounting,OFNS60215,SEO,2
0,Counselling,BCOUNS,SEMG,2
0,Admin,OBSB30415,SEMG,2
0,Admin,OBSB30415,SEO,2
0,IT,CERPSCM,SEO,2
0,Admin,OBSB30415,SEO,2
0,Business and Accounting,BA-BUSMGT4,SEO,2
0,Community Work (Medical),OCHC30408,SEO,2
0,Education (Strategic TESOL),TPD,SEMG,2
0,Education,OCHC30213,SEO,2
0,Admin,OBSB30415,SEMG,2
0,Work Health Safety (Property),OBSB41412,SEO,2
0,Business (Strategic HR),DFSMBM(FULL),SKNV,2
0,IT,DBPROPKG,SKNV,2
0,IT,TFIN5E,SKLM,2
0,Business and Accounting,OFNS40211,SEO,2
0,IT,CTNET14,SEO,2
0,IT,TFIN5E,SEO,2
0,Not assigned,#,SKLM,2
0,Education (Strategic TESOL),TPD,SEMB,2
0,Admin,OBSB40515,SKLM,2
0,Work Health Safety (Property),OBSB41412,SEO,2
0,Community Work,OCHC50413,SEO,2
0,Business and Accounting,OFNS40211,SEO,2
0,Not assigned,#,DIRECT,2
0,Marketing,BA-BUSMKT5,SEO,2
0,Community (Medical),OBSB31115,SKLM,2
0,Construction,OCPP50911,SEMG,2
0,Business and Accounting,OFNS30311,SEO,2
0,Not assigned,#,SKLM,2
0,Business and Accounting,OFNS40211,SEO,2
0,Community (Medical),OHLT31812,SK_OTHER,2
0,Work Health Safety (Property),OBSB41412,SKLM,2
0,Education,OCHC30113,DIRECT,2
0,Community Work,OCHC50612,DIRECT,2
0,Business and Accounting,OFNS30311,DIRECT,2
0,Business and Accounting,OFNS40211,SEO,2
0,Business and Accounting,OFNS40611,SEMG,2
0,Business and Accounting,OFNS40211,SEO,2
0,Community Work,OCHC50312,NON-CORE,2
0,Business and Accounting,OSIR30212,SEO,2
0,Community Work,OCHC50412,DIRECT,2
0,Education (Strategic TESOL),TPC,SEMG,2
0,IT,TERP1E,DIRECT,2
0,Property,OCPP30211,DIRECT,2
0,Construction,OCPC40110-OCPC40508,SEMG,2
0,Business and Accounting,OBSB40212,SEO,2
0,IT,OBSB51413,SEO,2
0,Business (Strategic HR),DFSFP4-1,SEO,2
0,Education,OCHC50113,SEMG,2
0,Community Work,OCHC40512,SEO,2
0,Community (Medical),OHLT52012,DIRECT,2
0,Work Health Safety (Property),OBSB41412,SEO,2
0,Events & Hospitality (Strategic TESOL),OSIT31312,DIRECT,2
0,Not assigned,#,SKLM,2
0,IT,CAPM,SEMG,2
0,Counselling,DOCO,SEMG,2
0,Counselling,BA-SSPSY6,SEO,2
1,Education (Strategic TESOL),TAD,SEO,2
0,Property,KWARPSS,EDM,2
0,Not assigned,#,SEMG,2
0,Community Work (Medical),OCHC30408,SEO,2
0,Business (Strategic HR),DFSMBM(FULL),SKNV,2
0,IT,ITILV311,SEO,2
0,IT,PMP,DIRECT,2
0,Construction,OCPC50210,SEMG,2
0,Community (Medical),OBSB31115,SKLM,2
0,Community Work (Medical),OCHC30408,DIRECT,2
0,Counselling,DOCO,SEO,2
0,Education,OCHC30213,SEO,2
0,Counselling,BA-SSPSY6,EDM,2
0,IT,TFIN5E,DIRECT,2
0,Counselling,DOCO,NON-CORE,2
1,Education,OCHC30113,SEO,2
0,Community Work,OCHC50612,SKNV,2
0,IT,TFIN5E,SKLM,2
0,HR,OBSB41013,SEO,2
0,Community (Medical),OBSB31115,SEMG,2
0,IT,TSCM6E,SKLM,2
0,IT,PMP,SKLM,2
0,Design,DIDDFT,DIRECT,2
0,Community (Medical),OHLT52012,SEO,2
0,Community Work (Medical),OCHC30312,SEMG,2
0,Admin,OBSB30415,DIRECT,2
0,Community Work,OCHC40413,SEO,2
0,Business and Accounting,OFNS40611,SK_OTHER,2
0,HR,BA-BUSLSC2,DIRECT,2
0,HR,OBSB40812,DSPP,2
0,Design,DGDFT,DIRECT,2
0,Education,OCHC30113,DIRECT,2
0,Community Work (Medical),OCHC30312,DIRECT,2
0,Not assigned,#,SEO,2
0,Business and Accounting,SLBSB50215,DIRECT,2
0,Property,OCPP30211,SEO,2
0,IT,CERPSCM,JOBSEEKER EMAIL,2
0,Education,OCHC50113,SKNV,2
0,IT,CCNAS,SEO,2
0,Events+Hospitality,WB11BABHM01FNSU,DIRECT,2
0,Business (Strategic HR),KGDFP,SKLM,2
0,Community Work,OCHC50312,SEMG,2
1,Community (Medical),OCHC30212,SKNV,2
0,Construction,OCPC40110,SEO,2
0,Fitness,BA-BUSSM,EDM,2
0,Finance,DFSFP4-1,SEO,2
0,IT,OICA60411,SEMG,2
0,Design,DGDFT,SEMB,2
0,Events & Hospitality (Strategic TESOL),OSIT31312,SKLM,2
0,Community (Medical),OBSB31115,SKLM,2
0,IT,SSBB,SEMG,2
0,Finance,DFSFP4-1,SEO,2
0,Education,OCHC30113,SKNV,2
1,Construction,OCPP50911,SEMG,2
0,Admin,OBSB50415,SKLM,2
0,Construction,OCPC50210,SEO,2
0,Education,GD-TEAPRI2,DSPP,2
0,Community (Medical),OBSB30412-OBSB31112,SEO,2
0,Community (Medical),OBSB31115,SEMG,2
0,Arts (Arts team),CUV50407,SEO,2
0,Admin,OBSB31015,SKLM,2
0,Business and Accounting,OBSB40407,SEO,2
0,Business and Accounting,OFNS40611,SEMG,2
0,IT,CERPSCM,SKLM,2
0,Education,OCHC30113,SEO,2
0,IT,ITILV311,DSPP,2
0,Community Work,OCHC40512,DIRECT,2
0,Admin,OBSB30415,SEMG,2
1,Property,OCPP50307,DIRECT,2
0,Education,BA-EDUPRI,SEMD,2
0,Community (Medical),OBSB31115,SKLM,2
0,Marketing,OBSB41307,SEMG,2
0,Education (Strategic TESOL),TAC,SEO,2
0,Business and Accounting,SLBSB50215,SEO,2
1,IT,OCA11G,SEMG,2
0,Design,DIDDFT,SEO,2
0,IT,CTLIN,SKNV,2
0,Work Health Safety (Property),OBSB41412,SEO,2
0,Community Work,OCHC40413,SEMG,2
0,SkillSoft,MCSA2003,SKNV,2
0,Education (Strategic TESOL),TAD,DIRECT,2
0,Education,OCHC30113,SEMB,2
0,Community Work,OCHC40512,DIRECT,2
0,IT,TFIN5E,DIRECT,2
0,Construction,OCPC40110,SEO,2
0,IT,TFIN5E,DIRECT,2
0,Education,OCHC30113,SEMG,2
0,IT,PMP,SEMG,2
0,Business and Accounting,OFNS30311,SEO,2
0,Community Work (Medical),OCHC30212,SEO,2
0,Community Work,OCHC40512,SEMG,2
0,Education (Strategic TESOL),TPD,SEMG,2
0,Natural Health,ADNMFT,SKLM,2
0,Community Work (Medical),OCHC30408,DIRECT,2
0,IT,CEH,SEO,2
0,Not assigned,#,SK_OTHER,2
0,Education,OCHC50113,SEMG,2
0,Community Work,OCHC40413,SEMG,2
0,Property,KACTCR,SEMG,2
0,Not assigned,#,DSPP,2
0,Design,DIDDFT,SEO,2
0,Events+Hospitality,WBDEFTU,SEO,2
0,Events & Hospitality (Strategic TESOL),OSIT31312,SKNV,2
0,IT,OCAJSE7P,DIRECT,2
0,Business (Strategic HR),DFP1-4,SKLM,2
0,Finance,CERTIVCM,SEMG,2
0,IT,CCNAS,SKNV,2
0,Business (Strategic HR),KGDFP,DIRECT,2
0,Education,OCHC30113,SKLM,2
0,Community Work,OCHC50612,SEO,2
0,Admin,OBSB40515,DIRECT,2
0,IT,CCNA,SEMB,2
0,Education,OCHC50113,SEO,2
0,Business and Accounting,OFNS40211,SKNV,2
0,Admin,OBSB40515,SKNV,2
0,IT,ITILV311,SKLM,2
0,Education (Strategic TESOL),TC4,SEO,2
0,Education,GD-TEAPRI2,SKNV,2
0,Community (Medical),OBSB30415-OBSB31115,DIRECT,2
0,Business and Accounting,OFNS40211,SEO,2
0,HR,OBSB51915-DP-OBSB50615-DP,DIRECT,2
0,Admin,OBSB40515,SEO,2
0,Education (Strategic TESOL),TPD,SEMG,2
0,Finance,CERTIVCM,SKNV,2
0,Business and Accounting,OSIR30212,DIRECT,2
0,Not assigned,#,SEMG,2
0,Construction,OCPC50210,SEMG,2
0,Construction,OCPC40110,SKLM,2
0,Not assigned,#,SKLM,2
0,Counselling,DOCO,SK_OTHER,2
0,Business (Property),OAHC51110,SKNV,2
0,Not assigned,#,DIRECT,2
0,IT,CERPAP,SKNV,2
0,IT,CERPSCM,SEO,2
0,Business and Accounting,OFNS40211,DIRECT,2
0,Counselling,DOCO,SEMG,2
0,IT,CTAPLUS12,SKNV,2
0,Business and Accounting,SLBSB51915,SEMG,2
0,IT,TFIN5E,SKLM,2
0,IT,PMIACP,DIRECT,2
0,Business and Accounting,OFNS30311,SEMG,2
0,Education (Strategic TESOL),TC4,SEMG,2
0,Education (Strategic TESOL),TPC,EDM,2
0,Counselling,BA-SSPSY6,NON-CORE,2
0,Marketing,BA-BUSMKT5,SEO,2
0,Construction,OCPC40110,SEMG,2
0,Education,OCHC30213,SEMG,2
0,Natural Health,ADNMFT,DIRECT,2
0,IT,OBSB51413,SEO,2
0,Business and Accounting,BA-BUSACC5,SEO,2
0,Business and Accounting,OFNS40211,SEO,2
0,Events & Hospitality (Strategic TESOL),OSIT31312,SEO,2
0,IT,THR1E,SKNV,2
0,Education,OCHC30113,SKLM,2
0,Admin,OBSB30415,SKLM,2
0,Work Health Safety (Property),OBSB51312,DIRECT,2
0,Construction,OCPC50210,SEO,2
0,HR,O11729,DSPP,2
0,Design,DIDDFT,EDM,2
0,Education,OCHC30113,DIRECT,2
0,Events+Hospitality,WB11BABUS01FNSU,SKLM,2
0,Community (Medical),OBSB31115,DIRECT,2
0,IT,CCNA,NON-CORE,2
0,IT,TSCM6E,SKLM,2
0,Events & Hospitality (Strategic TESOL),OSIT50112,SKNV,2
0,Education,OCHC30113,SEO,2
0,Business (Property),OAHC51110,SEO,2
0,Natural Health,ADNMFT,SEMG,2
0,IT,MTA98-366,SEO,2
0,Finance,KFNS41411G,SEO,2
0,Business and Accounting,OFNS30311,SKLM,2
0,Natural Health,DBTRFTBN,SEMG,2
0,Community Work (Medical),OCHC30212,SKNV,2
0,Business and Accounting,OFNS40211,DIRECT,2
0,Work Health Safety (Property),OBSB41412,SKNV,2
0,IT,S326S,SKNV,2
0,Education (Strategic TESOL),TC4,EDM,2
0,Admin,OBSB20115,SEO,2
0,Not assigned,#,SEMG,2
0,Community Work,OCHC40708,SKNV,2
0,Education,OCHC50113,SEMG,2
0,Admin,OBSB30415,SEMG,2
0,Community (Medical),OBSB31115,SKLM,2
0,Community (Medical),OBSB30415-OBSB31115,SEMG,2
0,Community (Medical),OBSB30415-OBSB31115,SEO,2
0,Business and Accounting,OFNS40211,SEO,2
0,Business and Accounting,OFNS30311,NON-CORE,2
0,IT,PNETSYSPKG,SEO,2
0,Education,OCHC50113,SEMG,2
0,Construction,OCPC50210,SKLM,2
0,IT,PMPKG,SKLM,2
0,Community Work (Medical),OCHC30212,SKLM,2
0,Community Work,OCHC50612,DIRECT,2
0,Admin,SLBSB50415,SEMG,2
0,Not assigned,#,SKLM,2
0,Community Work,OCHC50612,SEMG,2
0,IT,PMP,SKNV,2
0,IT,ELEVITPKG,SEMG,2
0,IT,CERPAP,SEO,2
0,IT,TSCM5E,DSPP,2
0,Work Health Safety (Property),OBSB41412,SKLM,2
0,Design,DGDFT,SKLM,2
0,Admin,BA-BUSMGT4,NON-CORE,2
0,Business and Accounting,OBSB40407,SEO,2
0,Business (Strategic HR),DFSMBM(FULL),SKLM,2
0,Education (Strategic HR),OTAE40110,SEO,2
1,IT,S326S,SEO,2
0,Community Work (Medical),OCHC30408,SEO,2
0,Business and Accounting,OFNS60215,DIRECT,2
0,Education,OCHC30113,SEO,2
0,Finance,CERTIVCM,SKLM,2
0,Design,DGDFT,SEMG,2
1,IT,CCNA,SEMG,2
0,Community (Medical),OBSB31115,SEMG,2
0,IT,CCNA,SEO,2
0,Education (Strategic TESOL),TC4,SEMG,2
0,IT,CERPAP,SKLM,2
0,Construction,OCPC50210,SEMG,2
0,Finance,DFSFP4-1,SEO,2
0,Education,OCHC30113,SEO,2
0,IT,TSCM5E,SKLM,2
0,Business and Accounting,OFNS40611,EDM,2
0,Community Work,OCHC40708,SEMG,2
0,IT,CCENT,SKLM,2
0,IT,MTA98-366,SEO,2
0,Community Work (Medical),OCHC30212,EDM,2
0,Education,OCHC30113,SEMG,2
0,Work Health Safety (Property),OBSB41412,SEMG,2
0,Business and Accounting,OFNS30311,SEO,2
0,Design,DIDDFT,SKLM,2
0,Finance,DFSFP4-1,DIRECT,2
0,HR,OBSB51915-DP-OBSB50615-DP,DIRECT,2
0,Education (Strategic TESOL),TAC,DIRECT,2
0,Business and Accounting,OBSB40212,DIRECT,2
0,IT,TFIN5E,SEO,2
